hour,is_weekend,weather,road_type,avg_speed,cars,motorcycles,buses,trucks,total_vehicles
19,1,Clear,Suburban,55,36,12,4,6,68
2,1,Clear,Highway,88,4,2,0,2,3
4,0,Rain,Suburban,81,8,1,0,2,15
2,1,Clear,Urban,73,6,1,1,2,10
23,1,Clear,Highway,81,9,5,4,4,15
18,0,Fog,Urban,60,33,19,4,2,38
1,0,Clear,Urban,86,8,2,0,1,9
18,0,Clear,Urban,46,42,22,5,4,53
9,0,Clear,Suburban,46,34,23,5,2,63
17,0,Clear,Suburban,58,38,11,6,5,68
10,1,Clear,Urban,60,19,8,4,3,17
3,1,Rain,Highway,83,7,4,1,2,5
0,1,Clear,Urban,85,5,2,1,2,10
8,0,Rain,Highway,22,58,17,6,2,74
10,0,Rain,Urban,75,16,13,2,4,28
22,0,Clear,Suburban,41,18,8,4,2,45
4,0,Rain,Suburban,87,8,3,0,2,9
14,0,Clear,Urban,50,25,5,1,3,47
19,0,Rain,Urban,54,53,18,6,5,64
0,1,Rain,Highway,60,8,3,1,1,10
8,0,Clear,Urban,26,38,22,5,3,99
14,1,Clear,Suburban,73,19,8,3,4,15
13,0,Clear,Urban,64,21,8,3,2,40
15,0,Clear,Suburban,61,28,8,3,4,40
9,0,Clear,Urban,52,55,11,4,2,69
19,1,Clear,Urban,67,44,18,3,3,39
6,1,Clear,Suburban,72,13,9,3,2,34
3,1,Clear,Urban,66,2,3,0,2,9
9,0,Clear,Urban,23,43,17,7,2,73
16,0,Fog,Suburban,72,22,10,1,4,12
2,0,Clear,Suburban,72,3,4,0,1,12
8,1,Clear,Suburban,53,40,18,6,2,53
18,1,Rain,Urban,48,30,11,7,5,53
15,0,Rain,Highway,83,12,9,3,2,24
16,0,Rain,Urban,83,29,5,1,2,28
17,0,Clear,Urban,31,48,17,5,5,81
12,1,Rain,Urban,84,11,9,2,4,12
4,0,Fog,Urban,73,8,3,1,2,11
20,0,Clear,Urban,84,24,14,3,3,37
4,1,Clear,Highway,88,5,1,0,1,3
17,1,Clear,Highway,50,25,17,3,3,62
17,0,Rain,Highway,40,51,23,5,2,69
0,0,Clear,Highway,79,4,1,1,2,19
9,0,Clear,Suburban,34,35,14,4,5,74
10,0,Clear,Highway,43,12,14,3,4,48
6,0,Clear,Highway,74,27,12,1,3,31
3,1,Fog,Urban,71,5,3,1,1,3
6,1,Clear,Suburban,65,14,8,3,4,28
19,0,Clear,Urban,56,35,17,4,5,66
9,0,Clear,Highway,42,43,21,7,2,51
6,0,Clear,Suburban,54,28,11,1,4,49
1,1,Rain,Suburban,89,3,1,1,2,2
15,0,Clear,Urban,74,21,13,3,3,33
19,0,Fog,Urban,59,46,20,6,6,43
8,0,Fog,Urban,72,37,23,4,6,34
14,0,Clear,Urban,68,27,14,4,2,28
0,0,Clear,Highway,63,6,3,0,1,12
14,0,Clear,Urban,85,13,5,4,3,34
18,0,Clear,Urban,49,30,12,5,5,51
12,1,Clear,Highway,80,23,11,1,3,25
3,0,Rain,Urban,71,6,3,1,2,8
20,1,Clear,Highway,88,9,7,3,2,16
0,0,Fog,Highway,71,6,3,1,2,4
2,0,Fog,Suburban,88,9,2,0,2,4
14,0,Clear,Highway,57,13,7,1,3,47
15,0,Rain,Urban,86,23,10,2,3,20
17,0,Clear,Suburban,49,38,18,4,2,63
0,1,Rain,Suburban,66,4,2,0,2,7
16,0,Rain,Highway,83,19,10,1,2,20
15,0,Clear,Highway,79,25,9,3,4,33
17,0,Fog,Urban,72,43,23,3,4,38
22,0,Clear,Suburban,82,27,7,1,2,38
20,0,Clear,Highway,89,18,13,3,2,20
1,0,Clear,Urban,72,6,2,1,1,11
16,0,Rain,Suburban,67,22,14,1,4,36
10,1,Clear,Highway,66,12,8,3,4,27
9,1,Rain,Urban,67,35,21,4,6,33
17,1,Clear,Suburban,56,26,17,6,6,60
6,0,Clear,Urban,44,13,7,2,3,42
3,1,Rain,Suburban,77,8,4,1,1,7
14,0,Clear,Highway,88,16,10,1,2,30
17,0,Fog,Urban,63,57,22,4,6,30
7,0,Clear,Suburban,39,45,22,4,6,84
20,0,Clear,Urban,62,12,10,4,4,29
4,1,Clear,Highway,78,4,4,1,2,9
13,0,Rain,Suburban,66,29,6,2,2,36
17,0,Clear,Suburban,34,54,19,6,2,94
13,1,Rain,Suburban,64,9,11,4,4,11
2,0,Clear,Suburban,76,5,1,0,2,11
1,1,Fog,Suburban,76,5,2,0,2,7
11,0,Clear,Highway,89,25,9,4,3,22
1,0,Fog,Suburban,87,10,1,1,2,3
15,0,Clear,Highway,65,28,7,4,2,37
2,0,Clear,Urban,86,9,4,1,2,16
2,1,Clear,Urban,62,3,3,0,2,4
10,0,Clear,Urban,50,27,7,1,3,42
5,0,Clear,Suburban,62,10,4,0,2,7
16,0,Clear,Suburban,75,12,12,4,4,34
14,0,Clear,Urban,88,25,9,1,2,28
14,0,Rain,Suburban,85,23,8,3,2,16
19,0,Clear,Urban,39,44,20,4,5,84
0,0,Clear,Urban,74,6,3,0,2,19
13,1,Rain,Highway,70,19,7,4,4,13
0,1,Clear,Highway,70,4,2,0,2,6
16,0,Clear,Suburban,52,14,11,1,2,45
13,1,Clear,Highway,72,17,10,4,2,24
11,1,Clear,Suburban,75,10,5,3,2,22
0,0,Clear,Urban,74,8,2,0,1,9
15,0,Clear,Highway,64,14,10,4,3,36
1,0,Clear,Suburban,61,3,2,1,1,12
5,0,Rain,Suburban,82,8,4,0,1,10
21,0,Clear,Urban,77,25,5,3,4,21
16,1,Clear,Urban,67,16,8,4,4,26
0,1,Clear,Highway,75,3,4,0,1,9
11,0,Clear,Urban,84,23,7,1,3,31
8,0,Clear,Highway,30,48,23,6,3,90
9,0,Clear,Highway,39,42,17,5,2,97
12,0,Clear,Highway,88,13,10,1,3,37
15,1,Clear,Suburban,78,21,13,3,2,27
7,1,Clear,Urban,47,32,13,7,3,42
3,0,Rain,Highway,86,10,3,1,1,6
14,0,Rain,Urban,60,18,10,1,3,17
3,0,Rain,Urban,89,9,3,1,1,12
1,0,Clear,Highway,73,11,4,0,2,7
22,0,Clear,Urban,66,20,5,2,3,27
11,0,Rain,Suburban,82,23,8,1,2,35
12,0,Clear,Urban,86,29,12,2,4,26
1,0,Rain,Urban,65,10,3,0,2,15
2,0,Clear,Suburban,71,3,1,0,2,16
2,0,Clear,Urban,86,5,3,1,2,15
0,0,Clear,Urban,71,5,4,1,2,9
11,0,Clear,Urban,85,27,5,4,2,31
23,0,Rain,Suburban,64,24,12,2,3,30
0,1,Clear,Highway,61,5,3,1,2,6
11,0,Clear,Highway,80,13,9,3,3,23
22,1,Fog,Highway,69,19,9,3,3,18
23,1,Clear,Highway,88,13,14,2,2,30
15,0,Clear,Urban,48,16,8,4,3,49
18,0,Rain,Urban,44,46,18,3,2,60
13,0,Rain,Highway,87,20,12,3,4,22
7,0,Clear,Urban,33,43,23,5,6,81
4,0,Rain,Suburban,71,9,3,0,1,15
3,0,Clear,Urban,85,5,4,1,2,7
18,0,Fog,Highway,45,35,14,4,4,45
0,1,Fog,Urban,69,8,3,1,1,4
19,0,Rain,Highway,53,51,21,6,6,55
8,0,Rain,Highway,56,42,24,3,5,51
22,0,Clear,Highway,67,18,5,4,3,34
13,0,Clear,Suburban,45,27,10,3,4,41
17,1,Rain,Urban,47,32,17,3,3,53
17,0,Clear,Highway,38,42,10,6,5,72
4,0,Clear,Highway,81,3,3,1,2,14
12,0,Rain,Suburban,67,16,14,1,3,28
11,0,Clear,Highway,49,13,9,4,4,43
12,0,Clear,Urban,61,22,5,1,4,27
8,0,Fog,Urban,49,55,17,5,3,57
17,0,Clear,Highway,38,52,21,6,5,96
10,0,Rain,Urban,80,12,12,3,3,26
12,0,Clear,Suburban,81,17,9,1,2,37
19,0,Clear,Urban,28,59,24,3,3,81
12,0,Clear,Urban,70,19,11,1,3,29
6,1,Clear,Suburban,75,15,5,4,2,21
18,1,Clear,Suburban,58,32,16,5,6,50
15,0,Clear,Highway,89,19,10,1,3,40
4,0,Clear,Suburban,68,5,1,0,2,14
14,0,Clear,Urban,68,16,11,1,4,23
4,0,Clear,Urban,61,5,1,0,2,9
11,0,Rain,Suburban,63,18,12,2,2,20
11,0,Clear,Suburban,41,23,9,4,4,43
8,1,Clear,Suburban,84,26,23,5,4,36
20,0,Rain,Urban,66,19,7,3,2,39
20,0,Rain,Urban,64,21,6,3,3,36
11,1,Clear,Suburban,63,21,13,4,3,17
18,1,Rain,Suburban,72,38,15,6,2,28
14,0,Clear,Highway,74,26,7,1,3,35
8,0,Clear,Highway,44,38,18,4,2,60
1,0,Fog,Suburban,89,8,3,0,2,10
7,1,Clear,Suburban,56,27,15,5,4,67
15,0,Clear,Urban,82,28,9,2,4,29
17,0,Clear,Urban,57,55,16,4,2,53
0,0,Rain,Urban,83,7,3,0,2,12
12,1,Clear,Urban,80,12,8,1,4,14
13,0,Clear,Highway,63,19,9,3,3,31
2,0,Clear,Suburban,64,5,4,1,2,11
4,0,Rain,Suburban,88,7,3,0,2,14
5,0,Rain,Urban,74,4,2,0,1,12
8,1,Rain,Urban,87,28,22,6,5,35
21,0,Clear,Highway,68,19,14,1,2,25
10,0,Fog,Suburban,63,23,10,4,4,28
15,1,Clear,Highway,79,21,9,1,3,21
18,0,Rain,Suburban,30,51,13,5,4,78
13,1,Clear,Suburban,76,23,14,3,3,21
20,0,Clear,Urban,73,14,5,2,4,37
16,1,Clear,Urban,61,22,14,1,2,30
2,0,Clear,Urban,63,3,3,1,2,7
12,0,Clear,Urban,57,18,12,3,3,43
10,1,Rain,Urban,71,9,10,3,2,12
9,1,Clear,Suburban,47,46,14,3,6,60
0,0,Clear,Suburban,84,8,3,1,1,13
20,1,Clear,Suburban,60,16,7,3,2,21
8,0,Clear,Highway,21,33,22,6,4,98
19,0,Fog,Suburban,55,40,24,6,5,47
13,0,Clear,Highway,61,15,14,2,2,21
1,0,Rain,Highway,76,10,1,0,2,5
0,0,Clear,Highway,77,11,3,0,1,14
3,1,Clear,Suburban,86,6,4,0,2,4
9,1,Clear,Highway,51,32,10,7,6,61
5,0,Clear,Suburban,64,10,1,1,2,17
3,1,Clear,Highway,61,8,1,1,2,12
6,0,Fog,Highway,71,20,12,1,3,12
0,0,Rain,Urban,80,7,1,1,1,4
15,0,Clear,Urban,76,13,6,4,4,33
13,0,Clear,Urban,71,18,14,3,4,21
1,0,Clear,Highway,64,6,4,1,1,14
13,1,Fog,Suburban,71,10,9,3,4,11
7,1,Rain,Urban,88,38,22,6,4,33
16,0,Clear,Highway,40,13,8,3,2,43
20,1,Clear,Highway,79,16,12,1,3,28
1,1,Clear,Suburban,86,8,4,1,2,13
22,0,Clear,Urban,88,14,5,2,3,21
12,1,Clear,Urban,69,17,7,3,2,20
14,0,Fog,Suburban,73,23,5,4,3,28
15,1,Clear,Urban,83,12,7,2,2,18
11,0,Clear,Highway,80,24,10,2,4,26
4,1,Fog,Urban,78,7,4,0,2,4
20,0,Clear,Highway,81,15,9,3,3,36
1,0,Clear,Suburban,67,8,1,0,2,15
11,0,Clear,Highway,68,23,6,3,3,28
2,0,Clear,Urban,63,8,2,0,2,11
12,0,Clear,Suburban,60,24,12,2,2,37
15,1,Clear,Highway,89,20,12,4,4,23
7,0,Rain,Urban,35,38,19,3,4,75
7,1,Rain,Urban,49,30,14,6,4,48
13,0,Clear,Highway,72,14,7,4,2,27
16,1,Clear,Highway,86,21,6,3,2,19
3,0,Clear,Urban,82,4,2,0,1,19
22,0,Clear,Urban,80,18,10,1,4,24
22,0,Clear,Urban,68,14,9,2,2,38
0,0,Clear,Highway,63,4,2,0,1,16
9,0,Clear,Urban,40,46,10,5,4,51
22,0,Clear,Suburban,50,15,9,3,4,49
0,0,Clear,Highway,65,11,2,1,2,6
21,0,Clear,Suburban,66,25,5,2,3,36
18,0,Clear,Suburban,38,36,15,7,5,95
23,0,Clear,Highway,81,12,11,2,2,33
13,0,Clear,Highway,47,27,6,2,4,48
7,0,Fog,Suburban,81,35,12,5,4,37
9,0,Rain,Urban,58,30,22,6,3,63
13,1,Clear,Urban,73,19,12,2,3,28
13,0,Clear,Suburban,85,28,8,1,3,29
9,0,Clear,Suburban,32,37,21,4,3,75
2,0,Clear,Suburban,77,6,4,0,2,6
10,0,Clear,Suburban,41,22,9,4,2,47
5,1,Rain,Suburban,81,8,4,0,1,3
21,0,Clear,Urban,76,15,5,4,2,32
16,1,Clear,Suburban,81,19,9,3,3,30
10,1,Clear,Suburban,84,14,7,1,3,28
3,0,Clear,Suburban,70,10,1,1,2,9
3,1,Clear,Urban,78,6,4,1,2,11
16,0,Rain,Suburban,63,20,13,2,4,29
23,0,Clear,Suburban,48,25,12,1,4,47
13,0,Clear,Highway,49,13,9,2,4,45
23,1,Clear,Highway,60,16,5,4,4,31
15,0,Rain,Suburban,70,24,6,1,3,22
15,1,Clear,Suburban,88,21,11,2,2,21
0,0,Clear,Urban,89,10,2,1,2,18
21,0,Clear,Suburban,68,28,10,1,2,25
6,0,Clear,Highway,46,24,14,4,3,41
7,0,Clear,Suburban,35,54,22,3,2,74
19,1,Clear,Highway,57,32,19,7,6,51
17,1,Clear,Highway,46,27,15,7,3,50
23,1,Clear,Suburban,72,18,13,3,4,30
6,0,Clear,Suburban,55,20,8,1,4,42
3,1,Clear,Highway,85,5,3,1,1,8
7,0,Clear,Urban,38,51,13,7,5,77
15,1,Rain,Urban,86,20,13,1,3,23
12,0,Clear,Suburban,86,18,9,1,3,35
14,0,Clear,Highway,56,24,6,4,3,41
2,0,Clear,Suburban,72,3,1,1,1,15
11,1,Clear,Suburban,79,12,5,2,2,26
19,1,Rain,Urban,69,37,17,3,3,28
4,1,Clear,Suburban,71,8,2,1,2,6
19,0,Clear,Suburban,26,52,10,4,5,98
11,1,Clear,Urban,77,16,12,2,2,18
6,1,Clear,Urban,64,12,12,4,3,19
8,0,Rain,Suburban,46,59,15,3,6,43
15,1,Clear,Highway,61,11,11,3,4,24
12,1,Clear,Urban,77,20,7,3,3,14
8,0,Clear,Suburban,23,48,10,4,5,81
22,0,Clear,Highway,52,17,5,1,3,47
6,1,Clear,Urban,63,9,13,2,4,25
3,1,Clear,Highway,82,3,3,1,2,10
16,1,Clear,Urban,79,22,14,4,4,14
1,0,Fog,Highway,88,9,3,1,1,4
15,0,Clear,Suburban,67,15,6,4,3,37
12,0,Clear,Highway,49,29,9,3,2,45
6,0,Clear,Highway,47,20,12,2,2,41
2,0,Fog,Highway,81,8,1,0,2,7
6,1,Clear,Highway,85,11,14,1,3,14
2,0,Rain,Suburban,77,9,3,1,1,12
20,1,Rain,Highway,78,13,14,2,4,12
14,0,Clear,Urban,67,22,10,2,4,31
1,0,Clear,Highway,87,5,3,0,2,6
23,1,Rain,Urban,80,23,13,2,2,15
0,1,Clear,Highway,65,2,1,1,1,9
21,1,Fog,Urban,84,17,7,4,3,18
6,0,Clear,Suburban,86,18,8,3,2,32
11,0,Fog,Highway,87,14,5,1,4,20
1,0,Clear,Urban,88,7,4,1,1,14
0,1,Clear,Urban,89,8,1,1,2,5
4,0,Clear,Suburban,65,6,2,1,1,7
19,1,Clear,Urban,51,26,12,3,2,45
18,1,Clear,Highway,52,34,23,5,5,45
9,0,Clear,Urban,21,53,24,3,4,94
16,1,Rain,Urban,82,21,14,1,3,14
0,0,Clear,Highway,71,8,2,0,1,14
9,0,Fog,Urban,65,51,11,5,5,37
17,1,Clear,Highway,46,44,12,7,3,67
4,0,Rain,Highway,66,9,4,1,2,4
16,0,Rain,Urban,73,29,9,4,4,16
11,1,Clear,Urban,84,12,6,3,4,26
7,0,Clear,Suburban,51,35,18,5,2,51
12,1,Rain,Urban,88,12,8,4,4,20
9,0,Clear,Suburban,37,45,15,4,3,97
15,0,Rain,Urban,87,23,8,1,4,32
4,0,Clear,Highway,62,10,1,1,1,7
14,1,Rain,Urban,85,16,14,3,3,12
7,1,Rain,Urban,77,44,13,6,6,40
2,0,Clear,Highway,70,5,3,1,2,18
23,0,Fog,Urban,87,13,13,2,2,14
22,0,Clear,Suburban,88,22,7,4,3,22
9,0,Clear,Urban,55,37,18,3,6,57
19,0,Fog,Highway,67,40,21,6,4,37
9,0,Clear,Highway,55,35,22,4,5,62
15,0,Clear,Urban,43,16,7,2,4,44
3,1,Clear,Urban,76,3,2,0,2,11
3,0,Clear,Highway,60,4,3,0,2,19
8,0,Rain,Highway,26,44,24,3,4,72
1,0,Clear,Highway,71,5,2,1,1,7
21,0,Fog,Suburban,81,20,13,2,3,28
3,0,Rain,Urban,66,5,2,1,1,9
0,1,Clear,Highway,78,3,3,0,2,11
9,1,Rain,Suburban,75,32,13,3,3,29
5,1,Clear,Highway,81,6,4,0,2,7
11,0,Clear,Urban,43,12,12,2,2,49
9,0,Clear,Suburban,45,33,24,5,2,64
22,0,Clear,Urban,88,24,13,1,4,40
3,0,Clear,Urban,75,11,2,0,1,19
4,1,Clear,Urban,77,4,1,0,1,6
1,0,Rain,Suburban,69,10,3,1,1,10
22,0,Clear,Urban,81,26,12,1,2,36
14,0,Clear,Highway,63,18,14,3,3,25
14,1,Clear,Highway,87,22,7,4,3,21
15,1,Fog,Suburban,86,13,14,1,2,12
21,1,Rain,Suburban,78,12,6,1,2,11
22,0,Clear,Urban,77,23,6,3,2,33
11,0,Clear,Suburban,49,14,5,2,4,44
10,0,Fog,Highway,74,18,11,4,2,23
10,0,Clear,Highway,78,13,9,3,4,21
17,1,Clear,Suburban,53,36,13,7,4,58
19,0,Clear,Suburban,48,51,22,4,5,61
16,0,Clear,Urban,59,17,5,3,2,43
11,0,Clear,Highway,86,29,10,3,4,25
6,0,Rain,Suburban,84,25,5,1,3,38
3,0,Rain,Highway,61,9,2,1,1,8
4,0,Clear,Suburban,89,11,1,0,1,11
13,0,Rain,Suburban,61,25,13,1,2,20
19,0,Clear,Suburban,51,35,16,6,4,64
10,1,Fog,Urban,82,9,13,2,3,15
20,0,Clear,Suburban,59,25,11,3,4,47
20,1,Rain,Suburban,80,12,8,1,3,23
4,0,Clear,Suburban,63,7,2,0,1,11
8,0,Clear,Suburban,39,34,24,4,5,96
20,1,Clear,Urban,77,9,10,4,2,16
22,0,Clear,Suburban,45,15,13,4,4,43
7,1,Fog,Urban,87,36,20,3,6,39
2,0,Clear,Urban,78,9,2,0,2,15
5,0,Clear,Suburban,60,11,4,0,1,13
13,0,Rain,Suburban,72,29,11,2,4,36
15,0,Clear,Urban,80,26,14,1,2,39
11,1,Clear,Suburban,64,19,11,2,4,23
6,1,Clear,Suburban,64,15,5,2,3,20
17,0,Clear,Suburban,21,40,24,5,6,90
18,1,Clear,Urban,58,39,21,6,4,44
19,0,Clear,Suburban,31,39,22,4,6,83
23,0,Clear,Highway,74,20,8,1,2,36
6,0,Clear,Urban,58,12,9,4,3,41
19,0,Rain,Suburban,59,48,12,5,5,54
6,0,Rain,Urban,87,26,12,3,2,18
5,1,Rain,Highway,78,2,3,1,2,9
12,1,Clear,Suburban,83,12,12,1,2,24
5,0,Clear,Highway,77,4,2,1,2,15
22,1,Clear,Highway,88,19,10,2,4,16
15,0,Fog,Suburban,77,29,13,1,2,23
18,1,Fog,Suburban,70,45,23,6,6,37
23,0,Rain,Suburban,71,17,9,3,2,16
19,1,Clear,Urban,45,40,16,5,5,44
20,0,Clear,Urban,78,13,12,2,4,39
16,1,Clear,Urban,61,11,14,3,4,20
23,0,Clear,Highway,87,14,6,1,3,36
13,1,Clear,Highway,73,14,6,4,3,15
19,0,Fog,Highway,61,52,24,7,4,38
16,0,Fog,Suburban,74,27,6,3,4,26
4,0,Clear,Urban,63,5,2,1,2,14
13,1,Clear,Urban,78,22,8,4,4,32
12,1,Clear,Suburban,88,15,14,3,2,27
19,0,Clear,Highway,33,56,23,5,2,96
19,0,Clear,Urban,34,41,13,3,4,91
6,0,Clear,Urban,42,21,13,1,4,46
6,1,Rain,Highway,64,12,11,2,4,17
6,0,Clear,Urban,78,22,11,4,2,20
23,0,Clear,Highway,65,23,13,1,2,26
4,1,Clear,Urban,65,3,2,0,1,12
9,1,Clear,Highway,65,27,13,4,4,36
10,0,Clear,Urban,74,19,11,2,2,31
16,1,Clear,Urban,79,20,12,3,3,27
8,0,Clear,Suburban,38,42,24,4,4,86
13,1,Fog,Urban,85,23,11,1,3,18
14,1,Clear,Urban,61,16,11,2,2,20
7,0,Rain,Urban,46,35,20,5,4,41
11,0,Clear,Suburban,42,12,9,2,3,43
7,1,Clear,Urban,46,33,10,5,3,58
1,0,Fog,Urban,83,3,3,1,1,10
0,1,Clear,Highway,65,4,4,1,2,10
13,0,Rain,Suburban,85,19,13,3,2,16
2,1,Rain,Highway,85,4,2,0,1,4
9,1,Clear,Urban,47,33,19,3,5,67
9,0,Clear,Urban,21,54,12,4,6,92
23,1,Fog,Urban,87,20,5,1,4,10
18,0,Rain,Highway,21,46,23,7,6,78
18,0,Clear,Suburban,49,41,24,4,2,70
11,0,Fog,Suburban,75,18,6,4,3,16
18,0,Clear,Urban,29,37,16,7,3,87
21,0,Clear,Highway,58,27,12,1,3,41
14,0,Clear,Suburban,77,20,8,1,3,23
22,0,Clear,Highway,61,26,8,3,3,25
20,1,Rain,Urban,81,21,12,3,4,25
22,0,Clear,Highway,53,24,13,3,2,46
16,0,Clear,Suburban,45,17,5,1,3,45
5,1,Clear,Suburban,84,7,2,0,1,12
16,0,Clear,Urban,62,16,10,3,4,21
14,0,Rain,Highway,72,24,11,3,3,39
21,0,Clear,Urban,70,15,12,4,2,36
19,1,Rain,Suburban,50,45,15,5,3,52
15,1,Clear,Suburban,60,19,6,3,3,18
23,0,Clear,Urban,59,13,14,4,2,44
13,0,Clear,Suburban,65,19,13,4,4,34
4,0,Rain,Highway,74,6,4,0,2,4
22,1,Clear,Suburban,75,12,10,1,3,18
16,0,Rain,Suburban,72,14,12,3,2,32
13,0,Clear,Suburban,88,29,7,1,2,26
14,1,Clear,Highway,82,20,6,1,2,27
0,0,Clear,Highway,79,7,3,0,1,16
16,1,Rain,Suburban,88,20,8,4,4,20
2,0,Clear,Suburban,71,6,3,1,1,16
9,0,Rain,Suburban,84,59,22,4,4,40
17,0,Fog,Urban,56,41,19,3,5,43
13,1,Clear,Urban,69,20,11,1,3,19
12,0,Clear,Highway,44,29,7,2,2,47
13,1,Fog,Suburban,63,12,8,2,3,17
0,1,Clear,Urban,81,2,1,1,2,6
4,0,Clear,Urban,79,7,4,1,1,17
19,0,Clear,Urban,58,42,12,7,3,56
9,0,Fog,Urban,48,59,15,7,3,45
20,0,Rain,Highway,70,26,9,1,2,22
5,0,Clear,Urban,86,5,1,0,1,14
20,0,Clear,Highway,44,13,12,2,4,49
12,1,Clear,Urban,72,12,13,3,4,32
15,0,Fog,Urban,68,23,5,2,4,27
11,1,Clear,Suburban,78,23,9,4,4,25
9,0,Fog,Suburban,84,36,21,3,3,37
14,1,Clear,Suburban,80,12,8,2,2,29
10,1,Clear,Urban,81,20,9,3,4,23
17,1,Clear,Urban,45,47,22,7,3,57
5,0,Clear,Highway,65,8,3,1,1,13
18,0,Clear,Suburban,29,31,10,4,4,83
6,1,Clear,Urban,65,18,6,3,4,32
21,1,Fog,Suburban,89,21,12,1,3,10
13,0,Clear,Highway,76,28,10,2,2,30
8,1,Clear,Highway,80,44,20,6,2,39
9,0,Clear,Suburban,39,34,11,5,3,94
4,0,Clear,Urban,67,6,4,0,2,7
10,0,Clear,Highway,59,23,8,4,2,42
23,0,Clear,Highway,49,26,10,1,3,43
14,0,Rain,Urban,75,20,12,1,3,39
14,1,Clear,Highway,82,15,13,1,2,25
20,0,Fog,Highway,79,19,10,2,4,19
8,1,Clear,Urban,49,26,13,4,3,42
11,0,Clear,Suburban,65,19,9,4,2,27
0,0,Clear,Suburban,83,11,1,1,2,17
11,0,Clear,Suburban,59,26,5,1,2,44
16,1,Clear,Urban,70,16,6,2,3,23
10,0,Clear,Urban,43,14,6,3,3,49
6,1,Clear,Urban,64,9,14,1,2,30
12,1,Clear,Highway,70,23,12,4,3,18
6,0,Fog,Highway,69,24,14,4,4,13
7,0,Rain,Suburban,55,30,21,6,5,66
7,0,Fog,Highway,88,56,24,4,2,33
9,1,Rain,Suburban,62,40,14,3,3,40
0,1,Clear,Urban,86,3,3,1,1,4
11,0,Clear,Suburban,50,27,7,3,2,49
12,0,Rain,Urban,75,18,10,2,3,38
2,1,Rain,Urban,85,8,3,1,1,3
2,0,Clear,Suburban,65,7,1,0,2,15
10,0,Rain,Urban,68,19,11,4,2,24
12,0,Clear,Highway,49,27,14,4,2,49
5,0,Clear,Urban,71,8,3,0,1,6
3,1,Clear,Highway,71,2,2,1,1,5
22,0,Clear,Highway,84,22,8,1,3,27
3,0,Clear,Urban,80,3,2,0,2,11
9,0,Clear,Highway,32,40,20,4,6,84
17,0,Clear,Suburban,57,36,20,3,3,58
22,0,Clear,Urban,89,19,8,4,4,32
0,0,Clear,Highway,68,10,2,0,2,7
2,0,Clear,Suburban,85,9,3,0,1,6
13,1,Fog,Highway,89,19,11,1,3,16
10,0,Fog,Suburban,60,20,7,2,3,17
17,0,Fog,Highway,51,37,19,7,4,51
7,0,Clear,Urban,32,53,11,6,4,89
19,0,Clear,Suburban,24,41,22,4,3,73
12,0,Fog,Urban,73,16,6,2,4,21
14,0,Clear,Urban,73,26,9,3,2,38
11,0,Clear,Urban,79,25,13,2,2,36
13,1,Fog,Highway,60,19,12,2,4,8
8,0,Rain,Highway,50,46,21,4,4,47
14,1,Clear,Highway,75,12,7,1,2,15
5,0,Clear,Highway,75,8,3,1,1,7
6,0,Rain,Suburban,69,14,13,1,3,32
21,0,Clear,Urban,55,14,8,4,4,43
11,0,Clear,Highway,42,21,10,4,2,44
2,0,Clear,Urban,72,11,4,1,2,7
13,1,Clear,Highway,68,18,6,2,3,30
13,0,Clear,Urban,89,22,11,4,2,32
3,0,Fog,Highway,66,3,1,1,2,3
5,0,Rain,Urban,60,3,2,1,2,13
16,0,Clear,Highway,76,29,7,3,4,22
23,0,Rain,Highway,69,21,11,3,4,24
4,0,Clear,Urban,82,4,4,1,1,13
8,1,Clear,Urban,55,44,11,4,4,60
23,1,Clear,Urban,84,10,5,3,4,32
16,0,Clear,Suburban,88,29,5,1,3,25
7,0,Clear,Suburban,54,43,22,3,5,69
20,1,Clear,Suburban,86,14,5,2,4,32
17,1,Clear,Suburban,50,35,23,6,6,46
2,0,Clear,Urban,60,4,3,0,1,16
0,0,Clear,Suburban,62,7,2,0,2,6
2,1,Clear,Suburban,75,6,2,0,1,8
10,0,Clear,Urban,70,25,8,4,4,33
21,0,Clear,Urban,55,15,8,3,3,45
6,0,Rain,Suburban,63,15,14,2,2,32
10,0,Clear,Suburban,79,25,13,4,3,32
10,0,Clear,Highway,57,19,9,4,2,45
11,0,Clear,Suburban,62,12,11,2,3,34
14,0,Clear,Urban,54,19,8,1,4,46
12,1,Clear,Urban,67,18,5,3,4,28
23,0,Clear,Highway,80,24,7,1,2,40
19,1,Clear,Urban,41,41,17,6,6,44
14,0,Clear,Urban,61,12,14,3,2,30
23,0,Clear,Highway,71,18,10,3,4,29
13,0,Clear,Suburban,46,25,12,3,3,49
8,0,Rain,Urban,23,51,11,3,3,72
6,0,Clear,Highway,67,13,11,3,4,34
20,1,Fog,Suburban,67,16,11,2,3,16
17,1,Clear,Urban,52,33,23,6,4,67
0,0,Clear,Urban,85,8,2,1,2,19
5,0,Clear,Suburban,72,4,1,1,1,6
0,0,Clear,Highway,60,11,1,1,2,9
2,0,Clear,Suburban,87,7,2,0,2,9
13,0,Clear,Suburban,44,25,10,4,4,41
17,0,Clear,Highway,52,58,24,6,5,50
0,1,Rain,Suburban,86,4,2,0,1,10
9,0,Fog,Urban,54,34,18,4,6,49
15,0,Rain,Urban,66,28,7,1,2,36
